problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,evals,worst_case_evals
compare-string-lengths,cohort,10,0_00000,False,True,844,843,10,10,True,-1,9,564109,compare-string-lengths/cohort/10/0_00000/564109/,8449992,8450000
compare-string-lengths,cohort,10,0_00000,False,True,200,199,10,10,True,-1,10,564110,compare-string-lengths/cohort/10/0_00000/564110/,2010000,2010000
compare-string-lengths,cohort,10,0_00000,False,True,5072,5071,10,10,True,-1,11,564111,compare-string-lengths/cohort/10/0_00000/564111/,50729989,50730000
compare-string-lengths,cohort,10,0_00000,False,False,-1,20374,10,10,False,-1,12,564112,compare-string-lengths/cohort/10/0_00000/564112/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,998,997,10,10,True,-1,13,564113,compare-string-lengths/cohort/10/0_00000/564113/,9989977,9990000
compare-string-lengths,cohort,10,0_00000,False,True,757,756,10,10,True,-1,14,564114,compare-string-lengths/cohort/10/0_00000/564114/,7579994,7580000
compare-string-lengths,cohort,10,0_00000,True,False,-1,30000,10,10,True,1,15,564115,compare-string-lengths/cohort/10/0_00000/564115/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,17778,10,10,True,1,16,564116,compare-string-lengths/cohort/10/0_00000/564116/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,10108,10107,10,10,True,-1,17,564117,compare-string-lengths/cohort/10/0_00000/564117/,101089944,101090000
compare-string-lengths,cohort,10,0_00000,True,False,-1,30000,10,10,True,0,18,564118,compare-string-lengths/cohort/10/0_00000/564118/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,3237,3236,10,10,True,-1,19,564119,compare-string-lengths/cohort/10/0_00000/564119/,32379981,32380000
compare-string-lengths,cohort,10,0_00000,False,True,8915,8914,10,10,True,-1,20,564120,compare-string-lengths/cohort/10/0_00000/564120/,89159966,89160000
compare-string-lengths,cohort,10,0_00000,False,True,550,549,10,10,True,-1,21,564121,compare-string-lengths/cohort/10/0_00000/564121/,5509996,5510000
compare-string-lengths,cohort,10,0_00000,False,False,-1,14323,10,10,True,3,22,564122,compare-string-lengths/cohort/10/0_00000/564122/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,4510,4509,10,10,True,-1,23,564123,compare-string-lengths/cohort/10/0_00000/564123/,45109964,45110000
compare-string-lengths,cohort,10,0_00000,False,True,6839,6838,10,10,True,-1,24,564124,compare-string-lengths/cohort/10/0_00000/564124/,68399972,68400000
compare-string-lengths,cohort,10,0_00000,False,True,5245,5244,10,10,True,-1,25,564125,compare-string-lengths/cohort/10/0_00000/564125/,52459949,52460000
compare-string-lengths,cohort,10,0_00000,False,True,1269,1268,10,10,True,-1,26,564126,compare-string-lengths/cohort/10/0_00000/564126/,12699988,12700000
compare-string-lengths,cohort,10,0_00000,False,True,1268,1267,10,10,True,-1,27,564127,compare-string-lengths/cohort/10/0_00000/564127/,12689992,12690000
compare-string-lengths,cohort,10,0_00000,False,True,9942,9941,10,10,True,-1,28,564128,compare-string-lengths/cohort/10/0_00000/564128/,99429940,99430000
compare-string-lengths,cohort,10,0_00000,False,False,-1,11826,10,10,False,-1,29,564129,compare-string-lengths/cohort/10/0_00000/564129/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,1013,1012,10,10,True,-1,30,564130,compare-string-lengths/cohort/10/0_00000/564130/,10139999,10140000
compare-string-lengths,cohort,10,0_00000,False,False,-1,23155,10,10,False,-1,31,564131,compare-string-lengths/cohort/10/0_00000/564131/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,531,530,10,10,True,-1,32,564132,compare-string-lengths/cohort/10/0_00000/564132/,5319997,5320000
compare-string-lengths,cohort,10,0_00000,False,True,9126,9125,10,10,True,-1,33,564133,compare-string-lengths/cohort/10/0_00000/564133/,91269919,91270000
compare-string-lengths,cohort,10,0_00000,False,True,2900,2899,10,10,True,-1,34,564134,compare-string-lengths/cohort/10/0_00000/564134/,29009991,29010000
compare-string-lengths,cohort,10,0_00000,False,True,735,734,10,10,True,-1,35,564135,compare-string-lengths/cohort/10/0_00000/564135/,7359997,7360000
compare-string-lengths,cohort,10,0_00000,False,False,-1,18299,10,10,True,2,36,564136,compare-string-lengths/cohort/10/0_00000/564136/,-1,-1
compare-string-lengths,cohort,10,0_00000,True,False,-1,30000,10,10,False,-1,37,564137,compare-string-lengths/cohort/10/0_00000/564137/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,9359,10,10,False,-1,38,564138,compare-string-lengths/cohort/10/0_00000/564138/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,21672,10,10,True,2,39,564139,compare-string-lengths/cohort/10/0_00000/564139/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,19593,10,10,True,0,40,564140,compare-string-lengths/cohort/10/0_00000/564140/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,14619,10,10,False,-1,41,564141,compare-string-lengths/cohort/10/0_00000/564141/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,False,-1,9299,10,10,False,-1,42,564142,compare-string-lengths/cohort/10/0_00000/564142/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,5409,5408,10,10,True,-1,43,564143,compare-string-lengths/cohort/10/0_00000/564143/,54099951,54100000
compare-string-lengths,cohort,10,0_00000,False,True,7498,7497,10,10,True,-1,44,564144,compare-string-lengths/cohort/10/0_00000/564144/,74989982,74990000
compare-string-lengths,cohort,10,0_00000,False,False,-1,22356,10,10,False,-1,45,564145,compare-string-lengths/cohort/10/0_00000/564145/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,3444,3443,10,10,True,-1,46,564146,compare-string-lengths/cohort/10/0_00000/564146/,34449990,34450000
compare-string-lengths,cohort,10,0_00000,True,False,-1,30000,10,10,True,2,47,564147,compare-string-lengths/cohort/10/0_00000/564147/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,8163,8162,10,10,True,-1,48,564148,compare-string-lengths/cohort/10/0_00000/564148/,81639957,81640000
compare-string-lengths,cohort,10,0_00000,False,False,-1,8760,10,10,False,-1,49,564149,compare-string-lengths/cohort/10/0_00000/564149/,-1,-1
compare-string-lengths,downsampled,10,0_00000,False,True,6940,6939,10,10,True,-1,0,574100,compare-string-lengths/downsampled/10/0_00000/574100/,69410000,69410000
compare-string-lengths,downsampled,10,0_00000,False,True,244,243,10,10,True,-1,1,574101,compare-string-lengths/downsampled/10/0_00000/574101/,2450000,2450000
compare-string-lengths,downsampled,10,0_00000,False,True,2122,2121,10,10,True,-1,2,574102,compare-string-lengths/downsampled/10/0_00000/574102/,21230000,21230000
compare-string-lengths,downsampled,10,0_00000,False,True,1624,1623,10,10,True,-1,3,574103,compare-string-lengths/downsampled/10/0_00000/574103/,16250000,16250000
compare-string-lengths,downsampled,10,0_00000,False,True,2728,2727,10,10,True,-1,4,574104,compare-string-lengths/downsampled/10/0_00000/574104/,27290000,27290000
compare-string-lengths,downsampled,10,0_00000,False,True,2617,2616,10,10,True,-1,5,574105,compare-string-lengths/downsampled/10/0_00000/574105/,26180000,26180000
compare-string-lengths,downsampled,10,0_00000,False,True,4205,4204,10,10,True,-1,6,574106,compare-string-lengths/downsampled/10/0_00000/574106/,42060000,42060000
compare-string-lengths,downsampled,10,0_00000,False,True,4078,4077,10,10,True,-1,7,574107,compare-string-lengths/downsampled/10/0_00000/574107/,40790000,40790000
compare-string-lengths,downsampled,10,0_00000,False,False,-1,22058,10,10,True,1,8,574108,compare-string-lengths/downsampled/10/0_00000/574108/,-1,-1
compare-string-lengths,downsampled,10,0_00000,False,True,2077,2076,10,10,True,-1,9,574109,compare-string-lengths/downsampled/10/0_00000/574109/,20780000,20780000
compare-string-lengths,downsampled,10,0_00000,False,True,1354,1353,10,10,True,-1,10,574110,compare-string-lengths/downsampled/10/0_00000/574110/,13550000,13550000
compare-string-lengths,downsampled,10,0_00000,False,True,765,764,10,10,True,-1,11,574111,compare-string-lengths/downsampled/10/0_00000/574111/,7660000,7660000
compare-string-lengths,downsampled,10,0_00000,False,True,3412,3411,10,10,True,-1,12,574112,compare-string-lengths/downsampled/10/0_00000/574112/,34130000,34130000
compare-string-lengths,downsampled,10,0_00000,False,True,3635,3634,10,10,True,-1,13,574113,compare-string-lengths/downsampled/10/0_00000/574113/,36360000,36360000
compare-string-lengths,downsampled,10,0_00000,False,True,7905,7904,10,10,True,-1,14,574114,compare-string-lengths/downsampled/10/0_00000/574114/,79060000,79060000
compare-string-lengths,downsampled,10,0_00000,False,True,4891,4890,10,10,True,-1,15,574115,compare-string-lengths/downsampled/10/0_00000/574115/,48920000,48920000
compare-string-lengths,downsampled,10,0_00000,False,True,2070,2069,10,10,True,-1,16,574116,compare-string-lengths/downsampled/10/0_00000/574116/,20710000,20710000
compare-string-lengths,downsampled,10,0_00000,False,True,4065,4064,10,10,True,-1,17,574117,compare-string-lengths/downsampled/10/0_00000/574117/,40660000,40660000
compare-string-lengths,downsampled,10,0_00000,False,True,4815,4814,10,10,True,-1,18,574118,compare-string-lengths/downsampled/10/0_00000/574118/,48160000,48160000
compare-string-lengths,downsampled,10,0_00000,False,True,15693,15692,10,10,True,-1,19,574119,compare-string-lengths/downsampled/10/0_00000/574119/,156940000,156940000
compare-string-lengths,downsampled,10,0_00000,False,False,-1,20901,10,10,True,0,20,574120,compare-string-lengths/downsampled/10/0_00000/574120/,-1,-1
compare-string-lengths,downsampled,10,0_00000,False,True,2142,2141,10,10,True,-1,21,574121,compare-string-lengths/downsampled/10/0_00000/574121/,21430000,21430000
compare-string-lengths,downsampled,10,0_00000,False,True,604,603,10,10,True,-1,22,574122,compare-string-lengths/downsampled/10/0_00000/574122/,6050000,6050000
compare-string-lengths,downsampled,10,0_00000,False,True,2833,2832,10,10,True,-1,23,574123,compare-string-lengths/downsampled/10/0_00000/574123/,28340000,28340000
compare-string-lengths,downsampled,10,0_00000,False,True,514,513,10,10,True,-1,24,574124,compare-string-lengths/downsampled/10/0_00000/574124/,5150000,5150000
compare-string-lengths,downsampled,10,0_00000,False,True,4379,4378,10,10,True,-1,25,574125,compare-string-lengths/downsampled/10/0_00000/574125/,43800000,43800000
compare-string-lengths,downsampled,10,0_00000,False,True,1724,1723,10,10,True,-1,26,574126,compare-string-lengths/downsampled/10/0_00000/574126/,17250000,17250000
compare-string-lengths,downsampled,10,0_00000,False,True,5846,5845,10,10,True,-1,27,574127,compare-string-lengths/downsampled/10/0_00000/574127/,58470000,58470000
compare-string-lengths,downsampled,10,0_00000,False,True,1991,1990,10,10,True,-1,28,574128,compare-string-lengths/downsampled/10/0_00000/574128/,19920000,19920000
compare-string-lengths,downsampled,10,0_00000,False,True,3152,3151,10,10,True,-1,29,574129,compare-string-lengths/downsampled/10/0_00000/574129/,31530000,31530000
compare-string-lengths,downsampled,10,0_00000,False,True,1371,1370,10,10,True,-1,30,574130,compare-string-lengths/downsampled/10/0_00000/574130/,13720000,13720000
compare-string-lengths,downsampled,10,0_00000,False,True,3647,3646,10,10,True,-1,31,574131,compare-string-lengths/downsampled/10/0_00000/574131/,36480000,36480000
compare-string-lengths,downsampled,10,0_00000,False,True,2946,2945,10,10,True,-1,32,574132,compare-string-lengths/downsampled/10/0_00000/574132/,29470000,29470000
compare-string-lengths,downsampled,10,0_00000,False,True,2226,2225,10,10,True,-1,33,574133,compare-string-lengths/downsampled/10/0_00000/574133/,22270000,22270000
compare-string-lengths,downsampled,10,0_00000,False,True,510,509,10,10,True,-1,34,574134,compare-string-lengths/downsampled/10/0_00000/574134/,5110000,5110000
compare-string-lengths,downsampled,10,0_00000,False,True,16108,16107,10,10,True,-1,35,574135,compare-string-lengths/downsampled/10/0_00000/574135/,161090000,161090000
compare-string-lengths,downsampled,10,0_00000,False,True,2631,2630,10,10,True,-1,36,574136,compare-string-lengths/downsampled/10/0_00000/574136/,26320000,26320000
compare-string-lengths,downsampled,10,0_00000,False,True,1910,1909,10,10,True,-1,37,574137,compare-string-lengths/downsampled/10/0_00000/574137/,19110000,19110000
compare-string-lengths,downsampled,10,0_00000,False,True,1029,1028,10,10,True,-1,38,574138,compare-string-lengths/downsampled/10/0_00000/574138/,10300000,10300000
compare-string-lengths,downsampled,10,0_00000,False,True,4982,4981,10,10,True,-1,39,574139,compare-string-lengths/downsampled/10/0_00000/574139/,49830000,49830000
compare-string-lengths,downsampled,10,0_00000,False,True,545,544,10,10,True,-1,40,574140,compare-string-lengths/downsampled/10/0_00000/574140/,5460000,5460000
compare-string-lengths,downsampled,10,0_00000,False,True,1173,1172,10,10,True,-1,41,574141,compare-string-lengths/downsampled/10/0_00000/574141/,11740000,11740000
compare-string-lengths,downsampled,10,0_00000,False,True,8634,8633,10,10,True,-1,42,574142,compare-string-lengths/downsampled/10/0_00000/574142/,86350000,86350000
compare-string-lengths,downsampled,10,0_00000,False,True,3224,3223,10,10,True,-1,43,574143,compare-string-lengths/downsampled/10/0_00000/574143/,32250000,32250000
compare-string-lengths,downsampled,10,0_00000,False,True,1190,1189,10,10,True,-1,44,574144,compare-string-lengths/downsampled/10/0_00000/574144/,11910000,11910000
compare-string-lengths,downsampled,10,0_00000,False,True,2000,1999,10,10,True,-1,45,574145,compare-string-lengths/downsampled/10/0_00000/574145/,20010000,20010000
compare-string-lengths,downsampled,10,0_00000,False,True,4064,4063,10,10,True,-1,46,574146,compare-string-lengths/downsampled/10/0_00000/574146/,40650000,40650000
compare-string-lengths,downsampled,10,0_00000,False,True,1985,1984,10,10,True,-1,47,574147,compare-string-lengths/downsampled/10/0_00000/574147/,19860000,19860000
compare-string-lengths,downsampled,10,0_00000,False,True,1909,1908,10,10,True,-1,48,574148,compare-string-lengths/downsampled/10/0_00000/574148/,19100000,19100000
compare-string-lengths,downsampled,10,0_00000,False,True,2324,2323,10,10,True,-1,49,574149,compare-string-lengths/downsampled/10/0_00000/574149/,23250000,23250000
compare-string-lengths,truncated,10,0_00000,False,True,723,722,99,99,True,-1,0,584100,compare-string-lengths/truncated/10/0_00000/584100/,72399967,72400000
compare-string-lengths,truncated,10,0_00000,False,True,377,376,100,100,True,-1,1,584101,compare-string-lengths/truncated/10/0_00000/584101/,37799968,37800000
compare-string-lengths,truncated,10,0_00000,False,True,12905,12904,100,100,True,-1,2,584102,compare-string-lengths/truncated/10/0_00000/584102/,1290598970,1290600000
compare-string-lengths,truncated,10,0_00000,True,False,-1,30000,100,100,True,3,3,584103,compare-string-lengths/truncated/10/0_00000/584103/,-1,-1
compare-string-lengths,truncated,10,0_00000,True,False,-1,30000,100,100,True,2,4,584104,compare-string-lengths/truncated/10/0_00000/584104/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,1408,1407,100,100,True,-1,5,584105,compare-string-lengths/truncated/10/0_00000/584105/,140899869,140900000
compare-string-lengths,truncated,10,0_00000,False,True,1599,1598,100,100,True,-1,6,584106,compare-string-lengths/truncated/10/0_00000/584106/,159999821,160000000
compare-string-lengths,truncated,10,0_00000,False,True,4096,4095,100,100,True,-1,7,584107,compare-string-lengths/truncated/10/0_00000/584107/,409699548,409700000
compare-string-lengths,truncated,10,0_00000,False,True,1020,1019,100,100,True,-1,8,584108,compare-string-lengths/truncated/10/0_00000/584108/,102099961,102100000
compare-string-lengths,truncated,10,0_00000,False,True,5591,5590,100,100,True,-1,9,584109,compare-string-lengths/truncated/10/0_00000/584109/,559199651,559200000
compare-string-lengths,truncated,10,0_00000,True,False,-1,30000,100,100,True,3,10,584110,compare-string-lengths/truncated/10/0_00000/584110/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,4998,4997,100,100,True,-1,11,584111,compare-string-lengths/truncated/10/0_00000/584111/,499899658,499900000
compare-string-lengths,truncated,10,0_00000,False,True,838,837,99,99,True,-1,12,584112,compare-string-lengths/truncated/10/0_00000/584112/,83899783,83900000
compare-string-lengths,truncated,10,0_00000,True,False,-1,30000,100,100,True,0,13,584113,compare-string-lengths/truncated/10/0_00000/584113/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,False,-1,12888,100,100,True,1,14,584114,compare-string-lengths/truncated/10/0_00000/584114/,-1,-1
compare-string-lengths,truncated,10,0_00000,True,False,-1,30000,100,100,True,0,15,584115,compare-string-lengths/truncated/10/0_00000/584115/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,461,460,99,99,True,-1,16,584116,compare-string-lengths/truncated/10/0_00000/584116/,46199982,46200000
compare-string-lengths,truncated,10,0_00000,False,False,-1,7571,100,100,True,1,17,584117,compare-string-lengths/truncated/10/0_00000/584117/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,13457,13456,100,100,True,-1,18,584118,compare-string-lengths/truncated/10/0_00000/584118/,1345798651,1345800000
compare-string-lengths,truncated,10,0_00000,False,False,-1,21697,100,100,True,1,19,584119,compare-string-lengths/truncated/10/0_00000/584119/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,1347,1346,100,100,True,-1,20,584120,compare-string-lengths/truncated/10/0_00000/584120/,134799846,134800000
compare-string-lengths,truncated,10,0_00000,False,True,6388,6387,99,99,True,-1,21,584121,compare-string-lengths/truncated/10/0_00000/584121/,638899642,638900000
compare-string-lengths,truncated,10,0_00000,False,True,2641,2640,100,100,True,-1,22,584122,compare-string-lengths/truncated/10/0_00000/584122/,264199772,264200000
compare-string-lengths,truncated,10,0_00000,False,True,712,711,100,100,True,-1,23,584123,compare-string-lengths/truncated/10/0_00000/584123/,71299856,71300000
compare-string-lengths,truncated,10,0_00000,False,True,7326,7325,100,100,True,-1,24,584124,compare-string-lengths/truncated/10/0_00000/584124/,732698329,732700000
compare-string-lengths,truncated,10,0_00000,False,True,1257,1256,100,100,True,-1,25,584125,compare-string-lengths/truncated/10/0_00000/584125/,125799933,125800000
compare-string-lengths,truncated,10,0_00000,False,True,3193,3192,100,100,True,-1,26,584126,compare-string-lengths/truncated/10/0_00000/584126/,319399692,319400000
compare-string-lengths,truncated,10,0_00000,False,True,492,491,100,100,True,-1,27,584127,compare-string-lengths/truncated/10/0_00000/584127/,49299956,49300000
compare-string-lengths,truncated,10,0_00000,False,True,20935,20934,100,100,True,-1,28,584128,compare-string-lengths/truncated/10/0_00000/584128/,2093597124,2093600000
compare-string-lengths,truncated,10,0_00000,False,True,14410,14409,100,100,True,-1,29,584129,compare-string-lengths/truncated/10/0_00000/584129/,1441097240,1441100000
compare-string-lengths,truncated,10,0_00000,False,True,846,845,100,100,True,-1,30,584130,compare-string-lengths/truncated/10/0_00000/584130/,84699947,84700000
compare-string-lengths,truncated,10,0_00000,False,True,2322,2321,100,100,True,-1,31,584131,compare-string-lengths/truncated/10/0_00000/584131/,232299845,232300000
compare-string-lengths,truncated,10,0_00000,False,True,6293,6292,100,100,True,-1,32,584132,compare-string-lengths/truncated/10/0_00000/584132/,629399395,629400000
compare-string-lengths,truncated,10,0_00000,False,False,-1,17705,100,100,True,0,33,584133,compare-string-lengths/truncated/10/0_00000/584133/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,9083,9082,100,100,True,-1,34,584134,compare-string-lengths/truncated/10/0_00000/584134/,908399603,908400000
compare-string-lengths,truncated,10,0_00000,False,False,-1,5997,100,100,True,1,35,584135,compare-string-lengths/truncated/10/0_00000/584135/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,2701,2700,100,100,True,-1,36,584136,compare-string-lengths/truncated/10/0_00000/584136/,270199650,270200000
compare-string-lengths,truncated,10,0_00000,False,True,2955,2954,100,100,True,-1,37,584137,compare-string-lengths/truncated/10/0_00000/584137/,295599712,295600000
compare-string-lengths,truncated,10,0_00000,False,True,441,440,100,100,True,-1,38,584138,compare-string-lengths/truncated/10/0_00000/584138/,44199937,44200000
compare-string-lengths,truncated,10,0_00000,False,True,20844,20843,100,100,True,-1,39,584139,compare-string-lengths/truncated/10/0_00000/584139/,2084498115,2084500000
compare-string-lengths,truncated,10,0_00000,False,True,1091,1090,99,99,True,-1,40,584140,compare-string-lengths/truncated/10/0_00000/584140/,109199915,109200000
compare-string-lengths,truncated,10,0_00000,False,True,1051,1050,100,100,True,-1,41,584141,compare-string-lengths/truncated/10/0_00000/584141/,105199889,105200000
compare-string-lengths,truncated,10,0_00000,False,True,433,432,100,100,True,-1,42,584142,compare-string-lengths/truncated/10/0_00000/584142/,43400000,43400000
compare-string-lengths,truncated,10,0_00000,False,True,719,718,99,99,True,-1,43,584143,compare-string-lengths/truncated/10/0_00000/584143/,71999963,72000000
compare-string-lengths,truncated,10,0_00000,False,False,-1,10121,100,100,True,2,44,584144,compare-string-lengths/truncated/10/0_00000/584144/,-1,-1
compare-string-lengths,truncated,10,0_00000,False,True,4010,4009,100,100,True,-1,45,584145,compare-string-lengths/truncated/10/0_00000/584145/,401099615,401100000
compare-string-lengths,truncated,10,0_00000,False,True,2637,2636,100,100,True,-1,46,584146,compare-string-lengths/truncated/10/0_00000/584146/,263799682,263800000
compare-string-lengths,truncated,10,0_00000,False,True,820,819,99,99,True,-1,47,584147,compare-string-lengths/truncated/10/0_00000/584147/,82099969,82100000
compare-string-lengths,truncated,10,0_00000,False,True,5579,5578,100,100,True,-1,48,584148,compare-string-lengths/truncated/10/0_00000/584148/,557999651,558000000
compare-string-lengths,truncated,10,0_00000,False,True,6621,6620,100,100,True,-1,49,584149,compare-string-lengths/truncated/10/0_00000/584149/,662199343,662200000
